CustomerID,SegmentID,SegmentName,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
17129,0,Inactive Low-Activity,United Kingdom,521,1,31.85,5,2,31.85,5.0,0
17131,1,Developing / Moderate,United Kingdom,6,5,2463.17,983,78,492.63,196.6,70
17132,0,Inactive Low-Activity,United Kingdom,453,2,1220.91,963,62,610.45,481.5,36
17133,2,Recent High-Activity,United Kingdom,16,12,14622.33,10107,22,1218.53,842.25,613
17134,1,Developing / Moderate,United Kingdom,107,3,625.3,144,31,208.43,48.0,336
17135,2,Recent High-Activity,United Kingdom,17,10,1722.18,1686,98,172.22,168.6,563
17136,0,Inactive Low-Activity,United Kingdom,663,1,231.68,256,14,231.68,256.0,0
17137,1,Developing / Moderate,United Kingdom,417,6,1099.81,680,125,183.3,113.33,261
17138,2,Recent High-Activity,United Kingdom,276,7,4417.27,2024,234,631.04,289.14,398
17139,2,Recent High-Activity,United Kingdom,16,25,19566.76,9853,447,782.67,394.12,682
17140,0,Inactive Low-Activity,United Kingdom,248,1,454.12,296,16,454.12,296.0,0
17141,1,Developing / Moderate,United Kingdom,419,4,727.58,423,138,181.9,105.75,266
17142,1,Developing / Moderate,United Kingdom,240,4,1275.25,322,78,318.81,80.5,445
17143,1,Developing / Moderate,United Kingdom,418,2,880.97,314,82,440.49,157.0,98
17144,1,Developing / Moderate,United Kingdom,2,2,984.57,483,42,492.29,241.5,83
17145,1,Developing / Moderate,United Kingdom,513,4,3120.91,2591,168,780.23,647.75,146
17146,2,Recent High-Activity,United Kingdom,106,13,5852.64,2188,164,450.2,168.31,570
17147,2,Recent High-Activity,United Kingdom,23,9,3199.95,1308,99,355.55,145.33,675
17148,0,Inactive Low-Activity,United Kingdom,52,1,124.88,82,9,124.88,82.0,0
17149,0,Inactive Low-Activity,United Kingdom,452,1,143.1,18,6,143.1,18.0,0
17150,1,Developing / Moderate,United Kingdom,377,6,1357.95,397,64,226.33,66.17,357
17151,0,Inactive Low-Activity,United Kingdom,736,1,231.9,42,4,231.9,42.0,0
17152,1,Developing / Moderate,United Kingdom,195,4,2016.5,577,9,504.12,144.25,231
17153,0,Inactive Low-Activity,United Kingdom,25,1,213.78,104,14,213.78,104.0,0
17154,0,Inactive Low-Activity,United Kingdom,76,1,329.34,490,23,329.34,490.0,0
17155,2,Recent High-Activity,United Kingdom,18,7,892.46,987,43,127.49,141.0,719
17156,0,Inactive Low-Activity,United Kingdom,492,1,591.87,391,39,591.87,391.0,0
17157,2,Recent High-Activity,United Kingdom,8,19,5151.9,2092,78,271.15,110.11,728
17158,2,Recent High-Activity,United Kingdom,33,5,1980.0,1147,74,396.0,229.4,610
17159,2,Recent High-Activity,United Kingdom,22,5,2099.59,1348,115,419.92,269.6,624
17160,2,Recent High-Activity,United Kingdom,32,17,10209.16,8390,215,600.54,493.53,704
17161,0,Inactive Low-Activity,United Kingdom,445,1,856.01,537,52,856.01,537.0,0
17162,1,Developing / Moderate,United Kingdom,29,10,1715.46,1001,81,171.55,100.1,277
17163,1,Developing / Moderate,United Kingdom,22,4,699.78,531,27,174.94,132.75,654
17164,1,Developing / Moderate,United Kingdom,33,7,2467.35,1501,92,352.48,214.43,241
17165,1,Developing / Moderate,United Kingdom,285,6,1794.32,788,77,299.05,131.33,444
17166,0,Inactive Low-Activity,United Kingdom,39,2,206.34,78,11,103.17,39.0,165
17167,1,Developing / Moderate,United Kingdom,380,3,867.11,429,64,289.04,143.0,66
17168,0,Inactive Low-Activity,United Kingdom,499,1,400.2,220,21,400.2,220.0,0
17169,1,Developing / Moderate,United Kingdom,58,3,1156.73,671,64,385.58,223.67,521
17170,0,Inactive Low-Activity,United Kingdom,375,2,178.68,152,8,89.34,76.0,15
17171,1,Developing / Moderate,United Kingdom,290,2,384.59,225,25,192.29,112.5,372
17172,1,Developing / Moderate,United Kingdom,79,3,956.57,1215,39,318.86,405.0,648
17173,1,Developing / Moderate,United Kingdom,6,8,3766.6,1122,36,470.82,140.25,126
17174,0,Inactive Low-Activity,United Kingdom,218,1,59.9,41,4,59.9,41.0,0
17175,1,Developing / Moderate,United Kingdom,45,4,1443.69,866,42,360.92,216.5,252
17176,1,Developing / Moderate,United Kingdom,202,3,902.32,576,37,300.77,192.0,476
17177,0,Inactive Low-Activity,United Kingdom,506,1,119.5,40,29,119.5,40.0,0
17178,0,Inactive Low-Activity,United Kingdom,732,1,432.96,100,31,432.96,100.0,0
17179,1,Developing / Moderate,United Kingdom,179,6,1507.26,625,75,251.21,104.17,384
17180,2,Recent High-Activity,United Kingdom,57,11,2236.77,1809,189,203.34,164.45,631
17181,1,Developing / Moderate,United Kingdom,58,3,309.85,268,28,103.28,89.33,538
17182,0,Inactive Low-Activity,United Kingdom,423,2,321.3,54,4,160.65,27.0,296
17183,1,Developing / Moderate,United Kingdom,8,6,3347.31,1296,42,557.88,216.0,98
17184,0,Inactive Low-Activity,United Kingdom,570,2,198.41,73,14,99.21,36.5,161
17185,0,Inactive Low-Activity,United Kingdom,592,3,229.46,119,38,76.49,39.67,7
17186,0,Inactive Low-Activity,United Kingdom,47,2,144.0,200,1,72.0,100.0,14
17187,1,Developing / Moderate,United Kingdom,227,2,467.71,426,21,233.85,213.0,300
17188,2,Recent High-Activity,United Kingdom,12,13,4592.93,2569,136,353.3,197.62,720
17189,1,Developing / Moderate,United Kingdom,107,5,953.63,601,101,190.73,120.2,631
17190,2,Recent High-Activity,United Kingdom,59,7,1726.57,2218,160,246.65,316.86,586
17191,2,Recent High-Activity,United Kingdom,29,15,4310.34,2208,269,287.36,147.2,710
17192,0,Inactive Low-Activity,United Kingdom,537,1,75.28,45,20,75.28,45.0,0
17193,2,Recent High-Activity,United Kingdom,36,9,2310.04,1668,28,256.67,185.33,702
17194,1,Developing / Moderate,United Kingdom,274,3,812.5,420,57,270.83,140.0,257
17195,0,Inactive Low-Activity,United Kingdom,656,1,562.98,486,31,562.98,486.0,0
17196,0,Inactive Low-Activity,United Kingdom,428,1,327.75,154,84,327.75,154.0,0
17197,1,Developing / Moderate,United Kingdom,30,1,1013.01,191,29,1013.01,191.0,0
17198,1,Developing / Moderate,United Kingdom,24,3,692.22,357,89,230.74,119.0,348
17199,0,Inactive Low-Activity,United Kingdom,583,1,135.04,232,8,135.04,232.0,0
17200,0,Inactive Low-Activity,United Kingdom,388,4,356.71,367,25,89.18,91.75,265
17201,2,Recent High-Activity,United Kingdom,54,4,1143.1,1004,154,285.77,251.0,614
17202,0,Inactive Low-Activity,United Kingdom,421,1,160.65,55,8,160.65,55.0,0
17203,2,Recent High-Activity,United Kingdom,36,10,5564.09,4597,195,556.41,459.7,353
17204,2,Recent High-Activity,United Kingdom,176,9,5504.69,2651,110,611.63,294.56,372
17205,1,Developing / Moderate,United Kingdom,54,3,999.35,2214,27,333.12,738.0,511
17206,0,Inactive Low-Activity,United Kingdom,54,1,204.24,76,7,204.24,76.0,0
17207,0,Inactive Low-Activity,United Kingdom,653,1,292.62,233,55,292.62,233.0,0
17208,0,Inactive Low-Activity,United Kingdom,396,1,111.15,101,21,111.15,101.0,0
17209,0,Inactive Low-Activity,United Kingdom,650,3,595.7,723,36,198.57,241.0,87
17210,0,Inactive Low-Activity,United Kingdom,393,1,251.72,242,47,251.72,242.0,0
17211,2,Recent High-Activity,United Kingdom,27,13,3773.35,2141,217,290.26,164.69,700
17212,1,Developing / Moderate,United Kingdom,254,3,794.41,727,29,264.8,242.33,233
17213,2,Recent High-Activity,United Kingdom,41,13,4869.4,2087,130,374.57,160.54,684
17214,1,Developing / Moderate,United Kingdom,61,6,1059.12,272,79,176.52,45.33,299
17215,0,Inactive Low-Activity,United Kingdom,465,1,186.15,104,11,186.15,104.0,0
17216,0,Inactive Low-Activity,United Kingdom,555,1,63.6,21,13,63.6,21.0,0
17217,1,Developing / Moderate,United Kingdom,235,2,210.1,93,27,105.05,46.5,385
17218,2,Recent High-Activity,United Kingdom,5,18,3891.39,2066,248,216.19,114.78,679
17219,1,Developing / Moderate,United Kingdom,32,2,259.13,188,43,129.56,94.0,385
17220,2,Recent High-Activity,United Kingdom,25,21,4457.31,2663,408,212.25,126.81,664
17221,2,Recent High-Activity,United Kingdom,8,5,976.62,713,115,195.32,142.6,600
17222,2,Recent High-Activity,United Kingdom,66,6,1579.51,857,94,263.25,142.83,633
17223,1,Developing / Moderate,United Kingdom,311,3,558.04,155,62,186.01,51.67,65
17224,0,Inactive Low-Activity,United Kingdom,502,1,100.86,65,8,100.86,65.0,0
17225,0,Inactive Low-Activity,United Kingdom,582,1,131.15,36,5,131.15,36.0,0
17226,1,Developing / Moderate,United Kingdom,309,3,895.47,853,51,298.49,284.33,357
17227,2,Recent High-Activity,United Kingdom,19,12,1878.93,1681,58,156.58,140.08,675
17228,2,Recent High-Activity,United Kingdom,16,13,2820.03,2354,199,216.93,181.08,622
17229,1,Developing / Moderate,United Kingdom,97,2,318.76,185,39,159.38,92.5,46
17230,2,Recent High-Activity,United Kingdom,265,18,9388.49,3753,141,521.58,208.5,467
17231,2,Recent High-Activity,United Kingdom,13,25,7064.8,3681,509,282.59,147.24,720
17232,1,Developing / Moderate,United Kingdom,3,2,417.77,202,30,208.88,101.0,12
17233,1,Developing / Moderate,United Kingdom,36,3,560.86,298,56,186.95,99.33,689
17234,0,Inactive Low-Activity,United Kingdom,183,1,149.89,55,14,149.89,55.0,0
17235,2,Recent High-Activity,United Kingdom,26,8,1562.98,845,52,195.37,105.62,528
17236,2,Recent High-Activity,United Kingdom,13,12,1929.26,804,123,160.77,67.0,630
17237,1,Developing / Moderate,United Kingdom,12,4,994.13,414,76,248.53,103.5,370
17238,2,Recent High-Activity,United Kingdom,3,32,7331.67,3555,486,229.11,111.09,736
17239,1,Developing / Moderate,United Kingdom,313,4,1189.45,515,18,297.36,128.75,214
17240,0,Inactive Low-Activity,United Kingdom,597,1,130.6,108,7,130.6,108.0,0
17241,1,Developing / Moderate,United Kingdom,386,12,2736.64,859,116,228.05,71.58,277
17242,1,Developing / Moderate,United Kingdom,109,5,2889.28,1459,44,577.86,291.8,576
17243,2,Recent High-Activity,United Kingdom,2,69,20203.58,7932,359,292.81,114.96,737
17244,2,Recent High-Activity,United Kingdom,54,5,1826.04,1419,109,365.21,283.8,680
17245,1,Developing / Moderate,United Kingdom,205,2,371.63,307,24,185.81,153.5,485
17246,0,Inactive Low-Activity,United Kingdom,547,2,38.92,36,6,19.46,18.0,192
17247,1,Developing / Moderate,United Kingdom,16,1,280.09,105,53,280.09,105.0,0
17248,1,Developing / Moderate,United Kingdom,121,2,500.54,276,85,250.27,138.0,361
17249,0,Inactive Low-Activity,United Kingdom,429,1,68.03,79,27,68.03,79.0,0
17250,1,Developing / Moderate,United Kingdom,4,2,381.97,167,55,190.99,83.5,258
17251,1,Developing / Moderate,United Kingdom,363,3,798.98,377,65,266.33,125.67,362
17252,1,Developing / Moderate,United Kingdom,117,2,348.91,192,86,174.46,96.0,70
17253,0,Inactive Low-Activity,United Kingdom,19,1,178.26,43,18,178.26,43.0,0
17254,1,Developing / Moderate,United Kingdom,5,3,469.48,397,129,156.49,132.33,397
17255,1,Developing / Moderate,United Kingdom,41,4,781.7,583,163,195.43,145.75,406
17256,1,Developing / Moderate,United Kingdom,108,5,498.93,299,20,99.79,59.8,493
17257,0,Inactive Low-Activity,United Kingdom,437,2,189.78,187,14,94.89,93.5,0
17258,0,Inactive Low-Activity,United Kingdom,397,2,417.3,188,46,208.65,94.0,269
17259,2,Recent High-Activity,United Kingdom,149,6,1452.39,844,179,242.07,140.67,507
17260,0,Inactive Low-Activity,United Kingdom,412,1,120.95,23,6,120.95,23.0,0
17261,0,Inactive Low-Activity,United Kingdom,510,1,221.59,95,43,221.59,95.0,0
17262,2,Recent High-Activity,United Kingdom,53,11,2488.76,635,12,226.25,57.73,672
17263,0,Inactive Low-Activity,United Kingdom,209,1,63.44,36,23,63.44,36.0,0
17264,0,Inactive Low-Activity,United Kingdom,425,1,268.28,217,70,268.28,217.0,0
17265,1,Developing / Moderate,United Kingdom,139,2,550.01,389,106,275.0,194.5,42
17266,1,Developing / Moderate,United Kingdom,3,5,501.72,243,95,100.34,48.6,638
17267,1,Developing / Moderate,United Kingdom,128,2,317.2,158,37,158.6,79.0,0
17268,2,Recent High-Activity,United Kingdom,108,11,1733.89,1395,26,157.63,126.82,624
17269,0,Inactive Low-Activity,United Kingdom,386,1,491.81,314,110,491.81,314.0,0
17270,0,Inactive Low-Activity,United Kingdom,470,2,601.45,420,45,300.72,210.0,263
17271,0,Inactive Low-Activity,United Kingdom,737,1,204.3,113,46,204.3,113.0,0
17272,1,Developing / Moderate,United Kingdom,43,4,2148.63,1778,70,537.16,444.5,220
17273,0,Inactive Low-Activity,United Kingdom,425,1,141.12,133,12,141.12,133.0,0
17274,1,Developing / Moderate,United Kingdom,36,2,573.22,271,76,286.61,135.5,360
17275,0,Inactive Low-Activity,United Kingdom,384,1,114.1,71,23,114.1,71.0,0
17276,0,Inactive Low-Activity,United Kingdom,403,1,502.49,187,50,502.49,187.0,0
17277,1,Developing / Moderate,United Kingdom,228,2,1065.35,430,67,532.68,215.0,95
17278,0,Inactive Low-Activity,United Kingdom,242,2,271.24,195,17,135.62,97.5,324
17279,0,Inactive Low-Activity,United Kingdom,58,1,187.83,48,8,187.83,48.0,0
17280,0,Inactive Low-Activity,United Kingdom,439,1,118.86,74,6,118.86,74.0,0
17281,0,Inactive Low-Activity,United Kingdom,375,6,797.85,295,2,132.97,49.17,299
17282,1,Developing / Moderate,United Kingdom,131,5,2308.54,2332,168,461.71,466.4,418
17283,0,Inactive Low-Activity,United Kingdom,379,1,188.46,179,15,188.46,179.0,0
17284,2,Recent High-Activity,United Kingdom,61,8,2788.06,2069,285,348.51,258.62,385
17285,0,Inactive Low-Activity,United Kingdom,629,2,407.94,134,41,203.97,67.0,35
17286,1,Developing / Moderate,United Kingdom,22,3,389.18,368,89,129.73,122.67,379
17287,2,Recent High-Activity,United Kingdom,27,21,3826.86,1955,279,182.23,93.1,710
17288,2,Recent High-Activity,United Kingdom,10,11,2468.43,1699,233,224.4,154.45,385
17289,2,Recent High-Activity,United Kingdom,32,9,2041.8,1237,202,226.87,137.44,610
17290,2,Recent High-Activity,United Kingdom,4,8,1487.96,1139,184,186.0,142.38,723
17291,0,Inactive Low-Activity,United Kingdom,309,1,550.8,72,1,550.8,72.0,0
17292,0,Inactive Low-Activity,United Kingdom,473,2,271.75,131,14,135.88,65.5,107
17293,2,Recent High-Activity,United Kingdom,9,17,3750.63,2228,148,220.63,131.06,728
17294,0,Inactive Low-Activity,United Kingdom,670,2,467.79,297,17,233.89,148.5,0
17295,1,Developing / Moderate,United Kingdom,29,3,547.0,293,53,182.33,97.67,36
17296,0,Inactive Low-Activity,United Kingdom,731,1,338.13,216,32,338.13,216.0,0
17297,0,Inactive Low-Activity,United Kingdom,18,1,128.18,65,49,128.18,65.0,0
17298,1,Developing / Moderate,United Kingdom,102,5,954.26,852,61,190.85,170.4,540
17299,1,Developing / Moderate,United Kingdom,12,6,993.23,919,96,165.54,153.17,470
17300,0,Inactive Low-Activity,United Kingdom,391,2,393.64,467,37,196.82,233.5,91
17301,1,Developing / Moderate,United Kingdom,22,2,294.39,216,107,147.19,108.0,603
17302,1,Developing / Moderate,United Kingdom,15,5,1135.63,575,68,227.13,115.0,291
17303,0,Inactive Low-Activity,United Kingdom,362,1,250.04,144,53,250.04,144.0,0
17304,0,Inactive Low-Activity,United Kingdom,535,1,111.5,73,5,111.5,73.0,0
17305,0,Inactive Low-Activity,United Kingdom,649,1,2135.46,1006,9,2135.46,1006.0,0
17306,2,Recent High-Activity,United Kingdom,11,21,9782.35,13747,17,465.83,654.62,393
17307,1,Developing / Moderate,United Kingdom,396,11,3999.89,3667,22,363.63,333.36,294
17308,0,Inactive Low-Activity,United Kingdom,394,2,4511.76,5148,5,2255.88,2574.0,59
17309,1,Developing / Moderate,United Kingdom,96,3,320.39,181,33,106.8,60.33,578
17310,0,Inactive Low-Activity,United Kingdom,388,2,1025.1,402,1,512.55,201.0,147
17311,2,Recent High-Activity,United Kingdom,79,6,3566.56,2755,124,594.43,459.17,596
17312,0,Inactive Low-Activity,United Kingdom,139,3,644.3,372,11,214.77,124.0,21
17313,1,Developing / Moderate,United Kingdom,32,1,2328.84,1402,24,2328.84,1402.0,0
17314,2,Recent High-Activity,United Kingdom,25,17,4904.43,3663,200,288.5,215.47,712
17315,2,Recent High-Activity,United Kingdom,2,43,9599.58,5088,385,223.25,118.33,437
17316,0,Inactive Low-Activity,United Kingdom,421,1,124.45,44,35,124.45,44.0,0
17317,1,Developing / Moderate,United Kingdom,47,3,2600.34,1146,8,866.78,382.0,43
17318,0,Inactive Low-Activity,United Kingdom,726,1,157.33,59,17,157.33,59.0,0
17319,0,Inactive Low-Activity,United Kingdom,670,1,29.1,14,3,29.1,14.0,0
17320,2,Recent High-Activity,United Kingdom,101,6,2444.85,1182,86,407.47,197.0,587
17321,2,Recent High-Activity,United Kingdom,9,6,1665.21,790,241,277.54,131.67,569
17322,1,Developing / Moderate,United Kingdom,377,5,922.59,631,115,184.52,126.2,360
17323,2,Recent High-Activity,United Kingdom,16,12,1551.04,1426,168,129.25,118.83,683
17324,2,Recent High-Activity,United Kingdom,18,12,2171.07,1485,111,180.92,123.75,704
17325,1,Developing / Moderate,United Kingdom,281,3,609.57,465,39,203.19,155.0,361
17326,0,Inactive Low-Activity,United Kingdom,409,2,312.35,136,82,156.18,68.0,121
17327,0,Inactive Low-Activity,United Kingdom,410,2,152.35,59,3,76.17,29.5,153
17328,0,Inactive Low-Activity,United Kingdom,674,1,104.7,86,6,104.7,86.0,0
17329,2,Recent High-Activity,United Kingdom,15,5,998.53,430,80,199.71,86.0,722
17330,1,Developing / Moderate,United Kingdom,23,4,423.8,122,7,105.95,30.5,625
17331,0,Inactive Low-Activity,United Kingdom,124,1,175.2,16,1,175.2,16.0,0
17332,1,Developing / Moderate,United Kingdom,529,5,838.27,794,82,167.65,158.8,128
17333,0,Inactive Low-Activity,United Kingdom,86,1,494.25,375,28,494.25,375.0,0
17334,0,Inactive Low-Activity,United Kingdom,303,3,635.15,566,20,211.72,188.67,104
17335,0,Inactive Low-Activity,United Kingdom,384,2,497.04,210,34,248.52,105.0,301
17336,0,Inactive Low-Activity,United Kingdom,473,1,81.12,48,1,81.12,48.0,0
17337,1,Developing / Moderate,United Kingdom,152,4,1981.06,1247,421,495.26,311.75,159
17338,2,Recent High-Activity,United Kingdom,18,17,11889.33,5780,590,699.37,340.0,622
17339,1,Developing / Moderate,United Kingdom,95,3,302.36,172,10,100.79,57.33,415
17340,2,Recent High-Activity,United Kingdom,30,18,19617.95,9497,322,1089.89,527.61,634
17341,1,Developing / Moderate,United Kingdom,157,5,1272.21,831,200,254.44,166.2,384
17342,1,Developing / Moderate,United Kingdom,380,4,1227.54,521,31,306.88,130.25,290
17343,1,Developing / Moderate,United Kingdom,356,6,1259.94,454,61,209.99,75.67,381
17344,1,Developing / Moderate,United Kingdom,47,2,457.36,200,64,228.68,100.0,682
17345,2,Recent High-Activity,United Kingdom,16,10,1586.63,2008,174,158.66,200.8,723
17346,2,Recent High-Activity,United Kingdom,4,26,4998.61,3439,517,192.25,132.27,597
17347,0,Inactive Low-Activity,United Kingdom,87,1,228.96,216,1,228.96,216.0,0
17348,2,Recent High-Activity,United Kingdom,15,9,2442.29,2766,326,271.37,307.33,625
17349,1,Developing / Moderate,United Kingdom,180,5,772.41,772,74,154.48,154.4,452
17350,2,Recent High-Activity,United Kingdom,9,7,1893.7,1178,124,270.53,168.29,668
17351,2,Recent High-Activity,United Kingdom,37,12,1988.23,383,45,165.69,31.92,693
17352,0,Inactive Low-Activity,United Kingdom,697,1,36.25,15,5,36.25,15.0,0
17353,1,Developing / Moderate,United Kingdom,130,4,3242.0,2168,7,810.5,542.0,495
17354,1,Developing / Moderate,United Kingdom,51,4,3133.96,2531,85,783.49,632.75,378
17355,0,Inactive Low-Activity,United Kingdom,387,1,273.31,249,28,273.31,249.0,0
17356,1,Developing / Moderate,United Kingdom,312,5,946.47,925,73,189.29,185.0,377
17357,1,Developing / Moderate,United Kingdom,25,2,384.39,152,41,192.19,76.0,0
17358,1,Developing / Moderate,United Kingdom,304,5,861.01,430,126,172.2,86.0,350
17359,1,Developing / Moderate,United Kingdom,12,2,284.46,237,36,142.23,118.5,637
17360,1,Developing / Moderate,United Kingdom,18,6,1200.51,624,189,200.09,104.0,417
17361,1,Developing / Moderate,United Kingdom,50,5,871.79,380,51,174.36,76.0,627
17362,1,Developing / Moderate,United Kingdom,240,7,1024.04,549,99,146.29,78.43,463
17363,0,Inactive Low-Activity,United Kingdom,396,3,920.46,499,34,306.82,166.33,7
17364,2,Recent High-Activity,United Kingdom,1,28,11972.92,7464,513,427.6,266.57,732
17365,2,Recent High-Activity,United Kingdom,13,15,8184.49,8015,395,545.63,534.33,664
17366,1,Developing / Moderate,United Kingdom,433,2,1077.24,504,120,538.62,252.0,24
17367,0,Inactive Low-Activity,United Kingdom,239,1,167.55,149,33,167.55,149.0,0
17368,2,Recent High-Activity,United Kingdom,24,14,2758.29,2319,195,197.02,165.64,701
17369,0,Inactive Low-Activity,United Kingdom,456,1,979.2,1152,1,979.2,1152.0,0
17370,1,Developing / Moderate,United Kingdom,73,4,446.18,540,31,111.55,135.0,97
17371,2,Recent High-Activity,United Kingdom,18,6,655.37,281,135,109.23,46.83,714
17372,2,Recent High-Activity,United Kingdom,41,28,4347.31,1863,412,155.26,66.54,696
17373,2,Recent High-Activity,United Kingdom,41,7,1167.5,738,65,166.79,105.43,609
17374,1,Developing / Moderate,United Kingdom,219,3,727.11,155,34,242.37,51.67,177
17375,1,Developing / Moderate,United Kingdom,200,4,660.55,480,77,165.14,120.0,232
17376,1,Developing / Moderate,United Kingdom,71,4,453.64,244,41,113.41,61.0,452
17377,2,Recent High-Activity,United Kingdom,24,78,17644.27,7335,505,226.21,94.04,714
17378,0,Inactive Low-Activity,United Kingdom,375,1,10.95,1,1,10.95,1.0,0
17379,1,Developing / Moderate,United Kingdom,12,1,389.72,623,71,389.72,623.0,0
17380,0,Inactive Low-Activity,United Kingdom,435,3,645.0,252,5,215.0,84.0,100
17381,2,Recent High-Activity,United Kingdom,9,38,36398.65,42879,50,957.86,1128.39,540
17382,1,Developing / Moderate,United Kingdom,66,8,902.28,457,16,112.78,57.12,504
17383,1,Developing / Moderate,United Kingdom,5,2,304.09,160,51,152.04,80.0,449
17384,1,Developing / Moderate,United Kingdom,20,3,507.55,121,15,169.18,40.33,448
17385,1,Developing / Moderate,United Kingdom,15,1,256.11,197,42,256.11,197.0,0
17386,1,Developing / Moderate,United Kingdom,8,7,2812.77,1955,32,401.82,279.29,378
17387,1,Developing / Moderate,United Kingdom,20,2,746.81,522,71,373.4,261.0,14
17388,2,Recent High-Activity,United Kingdom,78,11,2675.37,2555,41,243.22,232.27,652
17389,2,Recent High-Activity,United Kingdom,1,61,57215.33,17880,63,937.96,293.11,735
17390,0,Inactive Low-Activity,United Kingdom,421,1,149.3,49,12,149.3,49.0,0
17391,0,Inactive Low-Activity,United Kingdom,164,2,508.8,480,2,254.4,240.0,1
17392,1,Developing / Moderate,United Kingdom,307,3,585.92,450,66,195.31,150.0,144
17393,0,Inactive Low-Activity,United Kingdom,411,2,381.15,238,45,190.57,119.0,78
17394,0,Inactive Low-Activity,United Kingdom,220,1,203.87,241,4,203.87,241.0,0
17395,0,Inactive Low-Activity,United Kingdom,509,1,97.5,66,3,97.5,66.0,0
17396,2,Recent High-Activity,United Kingdom,40,14,8409.6,2313,29,600.69,165.21,402
17397,1,Developing / Moderate,United Kingdom,23,3,1198.28,691,132,399.43,230.33,394
17398,1,Developing / Moderate,United Kingdom,115,3,653.38,310,30,217.79,103.33,141
17400,2,Recent High-Activity,United Kingdom,127,8,4623.28,2185,345,577.91,273.12,596
17401,0,Inactive Low-Activity,United Kingdom,542,1,114.85,34,11,114.85,34.0,0
17402,2,Recent High-Activity,United Kingdom,5,23,4635.56,1450,105,201.55,63.04,719
17403,1,Developing / Moderate,United Kingdom,37,2,382.87,188,45,191.44,94.0,414
17404,2,Recent High-Activity,Sweden,5,23,47781.12,50679,126,2077.44,2203.43,697
17405,1,Developing / Moderate,United Kingdom,2,3,1031.41,726,77,343.8,242.0,149
17406,2,Recent High-Activity,United Kingdom,334,13,4186.95,1847,155,322.07,142.08,400
17407,0,Inactive Low-Activity,United Kingdom,412,1,552.9,426,23,552.9,426.0,0
17408,1,Developing / Moderate,United Kingdom,164,3,316.09,163,7,105.36,54.33,351
17409,2,Recent High-Activity,United Kingdom,185,10,7793.51,4089,50,779.35,408.9,544
17410,1,Developing / Moderate,United Kingdom,17,5,1214.72,616,57,242.94,123.2,199
17411,2,Recent High-Activity,United Kingdom,13,5,1425.38,608,69,285.08,121.6,724
17412,2,Recent High-Activity,United Kingdom,3,16,4220.22,2554,161,263.76,159.62,735
17413,0,Inactive Low-Activity,United Kingdom,405,2,560.14,302,10,280.07,151.0,165
17414,1,Developing / Moderate,United Kingdom,44,6,2249.52,6256,6,374.92,1042.67,693
17415,0,Inactive Low-Activity,United Kingdom,80,1,507.84,114,14,507.84,114.0,0
17416,2,Recent High-Activity,United Kingdom,30,22,17298.45,8769,324,786.29,398.59,696
17417,0,Inactive Low-Activity,United Kingdom,549,1,164.18,76,16,164.18,76.0,0
17418,1,Developing / Moderate,United Kingdom,43,3,670.06,521,40,223.35,173.67,345
17419,2,Recent High-Activity,United Kingdom,12,18,6126.25,2884,203,340.35,160.22,672
17420,1,Developing / Moderate,United Kingdom,51,6,953.58,446,43,158.93,74.33,351
17421,1,Developing / Moderate,United Kingdom,387,3,1059.41,807,46,353.14,269.0,349
17422,2,Recent High-Activity,United Kingdom,17,11,3594.76,3538,149,326.8,321.64,518
17423,1,Developing / Moderate,United Kingdom,47,3,1118.95,790,39,372.98,263.33,347
17425,1,Developing / Moderate,United Kingdom,20,2,759.17,407,42,379.58,203.5,41
17426,2,Recent High-Activity,United Kingdom,9,13,8077.77,5187,248,621.37,399.0,652
17427,0,Inactive Low-Activity,United Kingdom,72,1,100.8,34,2,100.8,34.0,0
17428,2,Recent High-Activity,United Kingdom,1,45,31466.76,17356,422,699.26,385.69,738
17429,1,Developing / Moderate,United Kingdom,129,5,1357.46,1286,80,271.49,257.2,301
17430,1,Developing / Moderate,United Kingdom,33,4,622.57,455,30,155.64,113.75,447
17431,0,Inactive Low-Activity,United Kingdom,314,1,403.3,292,41,403.3,292.0,0
17432,2,Recent High-Activity,United Kingdom,19,9,1728.99,1008,213,192.11,112.0,718
17433,1,Developing / Moderate,United Kingdom,89,2,569.96,305,81,284.98,152.5,297
17434,1,Developing / Moderate,United Kingdom,3,7,2373.82,1693,100,339.12,241.86,83
17435,0,Inactive Low-Activity,United Kingdom,412,1,331.35,195,15,331.35,195.0,0
17436,1,Developing / Moderate,United Kingdom,2,5,534.06,178,8,106.81,35.6,731
17437,0,Inactive Low-Activity,United Kingdom,530,1,369.68,283,52,369.68,283.0,0
17438,1,Developing / Moderate,United Kingdom,254,5,1422.77,553,49,284.55,110.6,388
17439,0,Inactive Low-Activity,United Kingdom,656,1,325.74,370,8,325.74,370.0,0
17440,1,Developing / Moderate,United Kingdom,157,4,323.58,282,4,80.89,70.5,393
17441,0,Inactive Low-Activity,United Kingdom,733,1,293.35,245,21,293.35,245.0,0
17442,2,Recent High-Activity,United Kingdom,37,15,4620.3,3134,188,308.02,208.93,626
17443,0,Inactive Low-Activity,Canada,220,1,534.24,504,1,534.24,504.0,0
17444,1,Developing / Moderate,Canada,148,3,2940.04,2119,132,980.01,706.33,25
