CustomerID,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
17406,United Kingdom,334,13,4186.95,1847,155,322.07,142.08,400
17407,United Kingdom,412,1,552.90,426,23,552.90,426.00,0
17408,United Kingdom,164,3,316.09,163,7,105.36,54.33,351
17409,United Kingdom,185,10,7793.51,4089,50,779.35,408.90,544
17410,United Kingdom,17,5,1214.72,616,57,242.94,123.20,199
17411,United Kingdom,13,5,1425.38,608,69,285.08,121.60,724
17412,United Kingdom,3,16,4220.22,2554,161,263.76,159.62,735
17413,United Kingdom,405,2,560.14,302,10,280.07,151.00,165
17414,United Kingdom,44,6,2249.52,6256,6,374.92,1042.67,693
17415,United Kingdom,80,1,507.84,114,14,507.84,114.00,0
17416,United Kingdom,30,22,17298.45,8769,324,786.29,398.59,696
17417,United Kingdom,549,1,164.18,76,16,164.18,76.00,0
17418,United Kingdom,43,3,670.06,521,40,223.35,173.67,345
17419,United Kingdom,12,18,6126.25,2884,203,340.35,160.22,672
17420,United Kingdom,51,6,953.58,446,43,158.93,74.33,351
17421,United Kingdom,387,3,1059.41,807,46,353.14,269.00,349
17422,United Kingdom,17,11,3594.76,3538,149,326.80,321.64,518
17423,United Kingdom,47,3,1118.95,790,39,372.98,263.33,347
17425,United Kingdom,20,2,759.17,407,42,379.58,203.50,41
17426,United Kingdom,9,13,8077.77,5187,248,621.37,399.00,652
17427,United Kingdom,72,1,100.80,34,2,100.80,34.00,0
17428,United Kingdom,1,45,31466.76,17356,422,699.26,385.69,738
17429,United Kingdom,129,5,1357.46,1286,80,271.49,257.20,301
17430,United Kingdom,33,4,622.57,455,30,155.64,113.75,447
17431,United Kingdom,314,1,403.30,292,41,403.30,292.00,0
17432,United Kingdom,19,9,1728.99,1008,213,192.11,112.00,718
17433,United Kingdom,89,2,569.96,305,81,284.98,152.50,297
17434,United Kingdom,3,7,2373.82,1693,100,339.12,241.86,83
17435,United Kingdom,412,1,331.35,195,15,331.35,195.00,0
17436,United Kingdom,2,5,534.06,178,8,106.81,35.60,731
17437,United Kingdom,530,1,369.68,283,52,369.68,283.00,0
17438,United Kingdom,254,5,1422.77,553,49,284.55,110.60,388
17439,United Kingdom,656,1,325.74,370,8,325.74,370.00,0
17440,United Kingdom,157,4,323.58,282,4,80.89,70.50,393
17441,United Kingdom,733,1,293.35,245,21,293.35,245.00,0
17442,United Kingdom,37,15,4620.30,3134,188,308.02,208.93,626
17443,Canada,220,1,534.24,504,1,534.24,504.00,0
17444,Canada,148,3,2940.04,2119,132,980.01,706.33,25
17446,United Kingdom,177,2,120.90,198,6,60.45,99.00,134
17447,United Kingdom,41,2,541.53,443,33,270.76,221.50,31
17448,United Kingdom,498,46,14523.67,11534,569,315.73,250.74,148
17449,United Kingdom,3,13,4868.15,2483,292,374.47,191.00,728
17450,United Kingdom,9,51,244784.25,83914,144,4799.69,1645.37,430
17451,United Kingdom,2,7,1721.40,1203,83,245.91,171.86,104
17453,United Kingdom,18,2,486.72,219,19,243.36,109.50,47
17454,United Kingdom,193,10,1547.94,727,98,154.79,72.70,501
17455,United Kingdom,204,1,131.70,66,8,131.70,66.00,0
17456,United Kingdom,366,2,975.56,508,59,487.78,254.00,91
17457,United Kingdom,127,14,5984.81,2695,30,427.49,192.50,606
17458,United Kingdom,16,2,529.58,282,81,264.79,141.00,366
17459,United Kingdom,44,2,657.30,537,88,328.65,268.50,17
17460,United Kingdom,95,16,2157.97,954,93,134.87,59.62,592
17461,United Kingdom,23,3,735.82,770,104,245.27,256.67,7
17462,United Kingdom,61,2,675.69,227,25,337.85,113.50,224
17463,United Kingdom,17,7,2535.26,1480,234,362.18,211.43,573
17464,United Kingdom,159,3,907.14,608,35,302.38,202.67,461
17465,United Kingdom,426,7,2542.79,1477,103,363.26,211.00,311
17466,United Kingdom,11,2,763.28,306,41,381.64,153.00,68
17467,United Kingdom,396,1,102.60,20,4,102.60,20.00,0
17468,United Kingdom,11,3,194.80,184,8,64.93,61.33,365
17469,United Kingdom,17,17,5051.25,2304,165,297.13,135.53,707
17470,United Kingdom,45,11,2626.47,2731,111,238.77,248.27,464
17471,United Kingdom,475,1,321.65,153,19,321.65,153.00,0
17472,United Kingdom,192,4,922.35,551,183,230.59,137.75,437
17473,United Kingdom,409,2,607.00,270,33,303.50,135.00,48
17474,United Kingdom,600,1,1047.00,200,6,1047.00,200.00,0
17475,United Kingdom,80,1,194.37,178,14,194.37,178.00,0
17476,United Kingdom,396,2,489.86,224,29,244.93,112.00,342
17477,United Kingdom,613,2,1144.30,225,44,572.15,112.50,35
17478,United Kingdom,409,2,1272.80,516,40,636.40,258.00,225
17479,United Kingdom,633,1,389.26,266,18,389.26,266.00,0
17480,United Kingdom,78,2,882.23,581,50,441.12,290.50,367
17481,United Kingdom,4,4,1255.59,1061,69,313.90,265.25,90
17482,United Kingdom,488,2,775.64,240,50,387.82,120.00,91
17483,United Kingdom,66,4,591.73,265,23,147.93,66.25,349
17484,United Kingdom,577,2,209.57,339,14,104.78,169.50,48
17486,United Kingdom,262,1,396.87,191,24,396.87,191.00,0
17487,United Kingdom,729,1,160.55,37,8,160.55,37.00,0
17488,United Kingdom,642,1,336.50,136,18,336.50,136.00,0
17489,United Kingdom,59,2,376.64,428,28,188.32,214.00,154
17490,United Kingdom,1,9,2750.50,1531,93,305.61,170.11,569
17491,United Kingdom,2,17,5653.67,3362,105,332.57,197.76,589
17492,United Kingdom,249,3,1122.42,450,32,374.14,150.00,270
17493,United Kingdom,386,1,100.91,62,8,100.91,62.00,0
17494,United Kingdom,502,1,54.70,26,3,54.70,26.00,0
17495,United Kingdom,8,3,806.72,367,38,268.91,122.33,383
17496,United Kingdom,359,4,1412.89,675,54,353.22,168.75,336
17497,United Kingdom,391,2,287.25,59,7,143.62,29.50,220
17498,United Kingdom,76,1,272.22,394,17,272.22,394.00,0
17499,United Kingdom,290,2,1341.39,1086,66,670.70,543.00,272
17500,United Kingdom,18,3,1138.00,17,3,379.33,5.67,12
17501,United Kingdom,221,2,288.60,160,18,144.30,80.00,0
17502,United Kingdom,10,4,689.10,376,25,172.28,94.00,20
17503,United Kingdom,3,2,558.96,486,36,279.48,243.00,36
17504,United Kingdom,207,18,9490.17,5420,244,527.23,301.11,463
17505,United Kingdom,162,5,2435.48,1242,83,487.10,248.40,444
17506,United Kingdom,76,1,302.20,139,14,302.20,139.00,0
17507,United Kingdom,262,2,605.58,359,79,302.79,179.50,48
17508,Greece,281,8,4579.23,2891,199,572.40,361.38,452
17509,United Kingdom,58,8,6083.64,3512,75,760.46,439.00,6
17510,United Kingdom,25,2,514.56,422,28,257.28,211.00,396
17511,United Kingdom,3,60,172132.87,117174,657,2868.88,1952.90,735
17512,United Kingdom,29,18,5467.82,5434,102,303.77,301.89,701
17513,United Kingdom,73,3,1158.80,440,18,386.27,146.67,407
17514,United Kingdom,129,2,522.00,284,72,261.00,142.00,541
17515,United Kingdom,32,9,1602.51,527,91,178.06,58.56,519
17516,United Kingdom,16,6,947.50,522,150,157.92,87.00,363
17517,United Kingdom,309,1,153.94,102,11,153.94,102.00,0
17518,United Kingdom,426,2,329.42,267,71,164.71,133.50,196
17519,United Kingdom,18,15,4774.17,3230,142,318.28,215.33,721
17520,United Kingdom,54,1,546.81,365,30,546.81,365.00,0
17521,United Kingdom,30,5,1278.06,806,65,255.61,161.20,405
17522,United Kingdom,2,5,1070.71,1034,59,214.14,206.80,217
17523,United Kingdom,12,4,652.74,872,25,163.19,218.00,8
17524,United Kingdom,362,3,539.14,362,37,179.71,120.67,77
17525,United Kingdom,360,3,1161.90,338,19,387.30,112.67,69
17526,United Kingdom,5,12,3939.24,1442,67,328.27,120.17,718
17527,United Kingdom,54,4,939.37,488,45,234.84,122.00,165
17528,United Kingdom,2,8,3628.50,2138,183,453.56,267.25,70
17529,United Kingdom,611,2,1240.25,790,78,620.12,395.00,87
17530,United Kingdom,2,12,2791.69,1741,359,232.64,145.08,732
17531,United Kingdom,191,3,1266.82,472,54,422.27,157.33,428
17532,United Kingdom,386,1,65.34,30,4,65.34,30.00,0
17533,United Kingdom,435,1,34.80,24,1,34.80,24.00,0
17534,United Kingdom,54,5,1668.83,860,76,333.77,172.00,599
17535,United Kingdom,281,1,164.40,136,13,164.40,136.00,0
17536,United Kingdom,178,3,364.83,201,16,121.61,67.00,505
17537,United Kingdom,30,2,887.67,699,74,443.83,349.50,274
17538,United Kingdom,26,1,98.42,134,9,98.42,134.00,0
17539,United Kingdom,618,4,1176.84,708,132,294.21,177.00,109
17540,United Kingdom,25,6,1590.60,588,41,265.10,98.00,575
17541,United Kingdom,510,1,119.86,44,31,119.86,44.00,0
17542,United Kingdom,270,3,340.85,323,57,113.62,107.67,372
17543,United Kingdom,550,1,120.05,62,13,120.05,62.00,0
17544,United Kingdom,391,3,944.82,410,80,314.94,136.67,0
17545,United Kingdom,44,6,1409.86,682,204,234.98,113.67,534
17547,United Kingdom,376,2,727.85,223,22,363.93,111.50,290
17548,United Kingdom,234,4,731.26,494,22,182.81,123.50,163
17549,United Kingdom,24,2,148.86,210,5,74.43,105.00,28
17550,United Kingdom,198,9,2506.64,968,250,278.52,107.56,473
17551,United Kingdom,360,1,290.34,142,39,290.34,142.00,0
17552,United Kingdom,61,12,2786.77,1951,78,232.23,162.58,567
17553,United Kingdom,130,4,3757.60,2288,2,939.40,572.00,481
17554,United Kingdom,2,5,1952.45,1763,58,390.49,352.60,147
17555,United Kingdom,20,5,1045.74,739,220,209.15,147.80,567
17556,United Kingdom,206,2,300.67,184,13,150.34,92.00,174
17557,United Kingdom,15,4,575.46,310,28,143.87,77.50,718
17558,United Kingdom,394,1,259.17,54,28,259.17,54.00,0
17559,United Kingdom,513,1,167.62,270,12,167.62,270.00,0
17560,United Kingdom,95,8,1895.80,1588,37,236.97,198.50,566
17561,United Kingdom,20,4,703.02,381,163,175.75,95.25,714
17562,United Kingdom,15,7,1122.38,817,48,160.34,116.71,159
17563,United Kingdom,579,2,392.38,256,27,196.19,128.00,33
17564,United Kingdom,25,3,454.01,146,38,151.34,48.67,56
17565,United Kingdom,587,1,131.83,67,30,131.83,67.00,0
17566,United Kingdom,9,2,869.77,497,113,434.88,248.50,17
17567,United Kingdom,8,9,4838.08,2908,128,537.56,323.11,434
17568,United Kingdom,634,1,374.45,275,61,374.45,275.00,0
17569,United Kingdom,333,1,344.14,159,29,344.14,159.00,0
17570,United Kingdom,382,1,100.00,1,1,100.00,1.00,0
17571,United Kingdom,51,5,1630.91,991,290,326.18,198.20,492
17572,United Kingdom,72,10,652.21,327,14,65.22,32.70,653
17573,United Kingdom,30,3,380.60,308,24,126.87,102.67,64
17574,United Kingdom,243,1,185.65,77,8,185.65,77.00,0
17575,United Kingdom,668,1,171.70,72,5,171.70,72.00,0
17576,United Kingdom,9,41,8711.95,4583,417,212.49,111.78,728
17577,United Kingdom,646,2,348.75,179,20,174.38,89.50,23
17578,United Kingdom,219,7,1047.33,529,57,149.62,75.57,311
17579,United Kingdom,5,4,753.28,375,89,188.32,93.75,574
17580,United Kingdom,253,5,541.02,223,78,108.20,44.60,170
17581,United Kingdom,1,43,17951.17,9519,387,417.47,221.37,736
17582,United Kingdom,237,5,1446.95,603,92,289.39,120.60,387
17583,United Kingdom,561,1,135.95,55,7,135.95,55.00,0
17584,United Kingdom,8,6,5309.42,2464,85,884.90,410.67,676
17585,United Kingdom,110,7,2064.71,2510,295,294.96,358.57,369
17586,United Kingdom,620,1,167.40,68,8,167.40,68.00,0
17587,United Kingdom,629,1,176.71,67,42,176.71,67.00,0
17588,United Kingdom,101,7,2939.55,1379,35,419.94,197.00,537
17589,United Kingdom,61,18,13837.94,8704,601,768.77,483.56,582
17590,United Kingdom,3,3,1468.02,822,162,489.34,274.00,38
17591,United Kingdom,74,8,2339.32,1028,93,292.42,128.50,618
17592,United Kingdom,739,1,148.30,38,13,148.30,38.00,0
17593,United Kingdom,4,11,8092.32,5595,311,735.67,508.64,732
17594,United Kingdom,86,4,2497.88,1368,70,624.47,342.00,519
17595,United Kingdom,13,2,386.69,228,68,193.34,114.00,25
17596,United Kingdom,24,13,4491.46,7010,274,345.50,539.23,701
17597,United Kingdom,214,5,3484.09,2215,109,696.82,443.00,370
17598,United Kingdom,382,1,409.98,126,10,409.98,126.00,0
17599,United Kingdom,478,1,52.05,11,3,52.05,11.00,0
17600,United Kingdom,18,1,161.67,144,13,161.67,144.00,0
17601,United Kingdom,240,2,413.08,295,69,206.54,147.50,141
17602,United Kingdom,3,14,7354.43,5880,450,525.32,420.00,617
17603,United Kingdom,79,4,1788.38,638,104,447.10,159.50,651
17604,United Kingdom,218,6,942.38,614,142,157.06,102.33,464
17605,United Kingdom,591,1,160.75,71,13,160.75,71.00,0
17606,United Kingdom,738,1,87.30,42,6,87.30,42.00,0
17607,United Kingdom,377,1,333.81,269,22,333.81,269.00,0
17608,United Kingdom,34,4,488.06,528,134,122.02,132.00,574
17609,United Kingdom,41,11,1887.90,1321,317,171.63,120.09,569
17610,United Kingdom,541,5,1511.94,893,114,302.39,178.60,193
17611,United Kingdom,8,28,8337.53,5341,722,297.77,190.75,731
17612,United Kingdom,54,18,5394.86,3521,213,299.71,195.61,669
17613,United Kingdom,23,14,4544.55,2490,211,324.61,177.86,283
17614,United Kingdom,58,1,386.32,235,97,386.32,235.00,0
17615,United Kingdom,131,6,721.80,378,47,120.30,63.00,355
17616,United Kingdom,174,4,734.40,288,1,183.60,72.00,278
17617,United Kingdom,559,1,385.19,249,18,385.19,249.00,0
17618,United Kingdom,6,11,4001.64,1798,202,363.79,163.45,679
17619,United Kingdom,313,1,214.37,124,71,214.37,124.00,0
17620,United Kingdom,60,1,81.44,60,4,81.44,60.00,0
17621,United Kingdom,22,6,3175.12,1110,61,529.19,185.00,410
17622,United Kingdom,598,2,1130.21,379,19,565.11,189.50,1
17623,United Kingdom,33,7,2365.77,799,130,337.97,114.14,693
17624,United Kingdom,15,4,1568.63,958,91,392.16,239.50,705
17625,United Kingdom,19,8,5978.90,3505,429,747.36,438.12,706
17626,United Kingdom,603,1,254.00,202,18,254.00,202.00,0
17627,United Kingdom,479,1,296.36,676,10,296.36,676.00,0
17628,United Kingdom,82,1,75.75,79,5,75.75,79.00,0
17629,United Kingdom,6,10,2455.52,1903,129,245.55,190.30,416
17630,United Kingdom,170,2,503.60,158,24,251.80,79.00,63
17631,United Kingdom,2,7,998.49,591,66,142.64,84.43,729
17633,United Kingdom,32,7,2057.39,899,84,293.91,128.43,358
17634,United Kingdom,37,9,2358.59,838,209,262.07,93.11,301
17635,United Kingdom,425,3,1265.58,770,60,421.86,256.67,166
17636,United Kingdom,20,1,285.56,182,20,285.56,182.00,0
17637,United Kingdom,32,2,547.06,280,35,273.53,140.00,84
17638,United Kingdom,648,2,842.40,432,2,421.20,216.00,74
17639,United Kingdom,277,6,615.17,576,59,102.53,96.00,207
17640,United Kingdom,87,6,3168.94,1692,48,528.16,282.00,540
17642,United Kingdom,120,5,1824.49,1475,88,364.90,295.00,615
17643,United Kingdom,374,2,439.70,226,30,219.85,113.00,132
17644,United Kingdom,2,20,6028.60,3469,160,301.43,173.45,660
17646,United Kingdom,220,12,3898.79,1308,124,324.90,109.00,504
17647,United Kingdom,66,3,331.66,82,12,110.55,27.33,604
17648,United Kingdom,61,5,2216.37,954,114,443.27,190.80,325
17649,United Kingdom,139,3,1578.89,723,88,526.30,241.00,334
17650,United Kingdom,22,1,166.08,150,8,166.08,150.00,0
17651,United Kingdom,12,16,5703.52,4086,198,356.47,255.38,515
17652,United Kingdom,26,12,4867.72,2509,118,405.64,209.08,256
17653,United Kingdom,37,4,1207.56,1409,44,301.89,352.25,84
17654,United Kingdom,278,1,117.55,41,22,117.55,41.00,0
17655,United Kingdom,11,9,2976.38,1268,75,330.71,140.89,406
17656,United Kingdom,74,5,1674.69,1399,67,334.94,279.80,55
17657,United Kingdom,431,1,126.00,60,7,126.00,60.00,0
17658,United Kingdom,26,2,595.42,616,17,297.71,308.00,186
17659,United Kingdom,18,14,3586.99,1752,150,256.21,125.14,369
17660,United Kingdom,142,2,342.22,259,75,171.11,129.50,596
17662,United Kingdom,662,2,412.92,184,14,206.46,92.00,61
17663,United Kingdom,26,17,5175.83,2297,153,304.46,135.12,620
17664,United Kingdom,19,4,1166.23,1058,68,291.56,264.50,602
17665,United Kingdom,494,1,563.10,690,19,563.10,690.00,0
17666,United Kingdom,4,5,2047.80,1552,30,409.56,310.40,524
17667,United Kingdom,67,9,3950.70,2192,140,438.97,243.56,588
17668,United Kingdom,2,2,347.75,93,14,173.88,46.50,37
17669,United Kingdom,43,10,6142.35,3505,85,614.24,350.50,575
17670,United Kingdom,228,1,205.70,110,11,205.70,110.00,0
17671,United Kingdom,16,5,2009.16,987,54,401.83,197.40,360
17672,United Kingdom,51,7,5778.63,2758,179,825.52,394.00,632
17673,United Kingdom,2,13,4173.88,3284,195,321.07,252.62,629
17674,United Kingdom,75,2,551.04,672,19,275.52,336.00,294
17675,United Kingdom,2,70,37642.48,16180,345,537.75,231.14,728
17676,United Kingdom,5,10,2448.64,1764,85,244.86,176.40,615
17677,United Kingdom,2,54,35058.46,20921,346,649.23,387.43,722
17678,United Kingdom,264,2,599.76,368,27,299.88,184.00,340
17679,United Kingdom,53,7,3577.61,1755,70,511.09,250.71,684
17680,United Kingdom,24,3,497.45,155,20,165.82,51.67,488
17681,United Kingdom,598,5,731.20,450,12,146.24,90.00,96
17682,United Kingdom,11,11,4065.28,2281,85,369.57,207.36,631
17683,United Kingdom,386,3,819.01,781,41,273.00,260.33,169
17684,United Kingdom,44,1,239.41,145,15,239.41,145.00,0
17685,United Kingdom,17,12,5454.95,3474,124,454.58,289.50,650
17686,United Kingdom,8,9,8296.81,3583,283,921.87,398.11,526
17687,United Kingdom,421,1,432.68,210,26,432.68,210.00,0
17688,United Kingdom,394,1,304.20,114,19,304.20,114.00,0
17689,United Kingdom,389,2,317.08,300,17,158.54,150.00,86
17690,United Kingdom,31,20,6963.80,2939,237,348.19,146.95,644
17691,United Kingdom,359,4,637.55,315,37,159.39,78.75,188
17692,United Kingdom,128,12,2975.80,2338,90,247.98,194.83,413
17693,United Kingdom,138,1,200.47,231,16,200.47,231.00,0
17694,United Kingdom,142,3,1695.97,1493,54,565.32,497.67,421
17695,United Kingdom,132,5,1746.04,1809,46,349.21,361.80,549
17696,United Kingdom,39,27,7679.59,5891,191,284.43,218.19,691
17697,United Kingdom,237,1,338.95,93,19,338.95,93.00,0
17698,United Kingdom,261,1,154.95,93,8,154.95,93.00,0
17699,United Kingdom,477,2,442.00,208,17,221.00,104.00,85
17700,United Kingdom,17,14,6679.97,3469,259,477.14,247.79,722
17701,United Kingdom,253,1,417.95,109,24,417.95,109.00,0
17702,United Kingdom,31,6,3144.04,2153,120,524.01,358.83,370
17703,United Kingdom,36,4,1094.84,897,63,273.71,224.25,383
17704,United Kingdom,169,2,885.19,343,27,442.60,171.50,71
17705,United Kingdom,4,11,2083.90,1301,74,189.45,118.27,573
17706,United Kingdom,5,31,20272.15,7824,408,653.94,252.39,685
17707,United Kingdom,186,8,609.30,546,9,76.16,68.25,547
17708,United Kingdom,188,4,884.18,387,57,221.05,96.75,236
17709,United Kingdom,170,5,671.01,295,37,134.20,59.00,434
17710,United Kingdom,424,1,293.50,158,20,293.50,158.00,0
17711,United Kingdom,11,2,385.10,246,22,192.55,123.00,279
17712,United Kingdom,45,1,522.91,215,29,522.91,215.00,0
17713,United Kingdom,383,4,1198.09,989,55,299.52,247.25,166
17714,United Kingdom,321,5,1410.18,608,69,282.04,121.60,193
17715,United Kingdom,201,2,489.60,576,1,244.80,288.00,392
17716,United Kingdom,23,24,15956.97,8819,334,664.87,367.46,715
17717,United Kingdom,422,1,376.92,344,26,376.92,344.00,0
17718,United Kingdom,233,2,439.18,274,22,219.59,137.00,412
17719,United Kingdom,38,15,5396.04,2466,111,359.74,164.40,218
17720,United Kingdom,27,10,2666.91,1589,81,266.69,158.90,552
17721,United Kingdom,660,1,307.21,107,11,307.21,107.00,0
17722,United Kingdom,97,5,3520.22,2412,163,704.04,482.40,279
17723,United Kingdom,128,7,3378.40,912,6,482.63,130.29,248
17724,United Kingdom,72,3,1033.00,300,38,344.33,100.00,67
17725,United Kingdom,17,11,3439.08,2162,115,312.64,196.55,251
17726,United Kingdom,396,7,1092.06,444,52,156.01,63.43,287
17727,United Kingdom,16,1,1060.25,645,66,1060.25,645.00,0
17728,United Kingdom,4,5,4238.76,2146,196,847.75,429.20,450
17729,United Kingdom,597,1,438.65,247,23,438.65,247.00,0
17730,United Kingdom,4,20,7773.80,5300,177,388.69,265.00,586
17731,United Kingdom,80,6,1708.99,707,82,284.83,117.83,589
17732,United Kingdom,373,8,2166.42,1058,90,270.80,132.25,115
17733,United Kingdom,39,2,692.19,463,33,346.10,231.50,223
17734,United Kingdom,54,6,1442.32,741,76,240.39,123.50,589
17735,United Kingdom,3,26,16790.33,10683,391,645.78,410.88,495
17736,United Kingdom,10,3,377.44,238,24,125.81,79.33,104
17737,United Kingdom,10,2,168.24,108,8,84.12,54.00,49
17738,United Kingdom,20,13,4183.56,2776,173,321.81,213.54,611
17739,United Kingdom,12,18,7730.59,2335,56,429.48,129.72,721
17740,United Kingdom,390,6,426.90,222,5,71.15,37.00,308
17741,United Kingdom,407,2,101.10,114,6,50.55,57.00,154
17742,United Kingdom,114,11,2098.48,653,52,190.77,59.36,625
17743,United Kingdom,449,1,229.20,96,3,229.20,96.00,0
17744,United Kingdom,4,7,2649.14,3826,121,378.45,546.57,377
17745,United Kingdom,478,2,600.34,164,27,300.17,82.00,78
17746,United Kingdom,241,4,904.18,688,32,226.05,172.00,370
17747,United Kingdom,113,1,71.40,12,1,71.40,12.00,0
17748,United Kingdom,528,1,358.15,111,17,358.15,111.00,0
17749,United Kingdom,179,3,1026.18,446,52,342.06,148.67,368
17750,United Kingdom,6,9,1710.45,3747,101,190.05,416.33,159
17751,United Kingdom,422,1,157.86,147,31,157.86,147.00,0
17752,United Kingdom,360,1,80.64,192,1,80.64,192.00,0
17753,United Kingdom,465,4,382.06,124,63,95.52,31.00,238
17754,United Kingdom,1,13,4451.22,4366,185,342.40,335.85,728
17756,United Kingdom,376,3,728.75,399,54,242.92,133.00,19
17757,United Kingdom,2,56,9074.05,5011,362,162.04,89.48,694
17758,United Kingdom,20,12,4964.03,3199,403,413.67,266.58,549
17759,United Kingdom,18,5,1261.88,965,114,252.38,193.00,566
17760,United Kingdom,22,6,746.39,531,58,124.40,88.50,628
17761,United Kingdom,33,1,712.78,398,19,712.78,398.00,0
17762,United Kingdom,457,1,129.75,129,16,129.75,129.00,0
17763,United Kingdom,264,4,86.15,41,11,21.54,10.25,396
17764,United Kingdom,51,5,1513.57,674,126,302.71,134.80,686
17765,United Kingdom,159,4,524.00,195,71,131.00,48.75,290
17766,United Kingdom,382,2,299.61,155,21,149.81,77.50,0
17767,United Kingdom,16,2,413.05,198,35,206.53,99.00,395
17768,United Kingdom,9,7,3292.73,2339,134,470.39,334.14,729
17769,United Kingdom,13,17,7053.38,3157,330,414.90,185.71,677
17770,United Kingdom,199,5,1143.27,365,33,228.65,73.00,84
17771,United Kingdom,57,4,387.41,373,63,96.85,93.25,533
17772,United Kingdom,11,3,360.75,113,94,120.25,37.67,382
17773,United Kingdom,515,2,575.37,254,48,287.69,127.00,176
17774,United Kingdom,97,9,3273.83,1585,286,363.76,176.11,573
17775,United Kingdom,255,1,56.40,72,3,56.40,72.00,0
17776,United Kingdom,387,2,330.56,273,74,165.28,136.50,337
17777,United Kingdom,25,3,647.56,501,141,215.85,167.00,76
17778,United Kingdom,662,1,197.70,214,10,197.70,214.00,0
17779,United Kingdom,22,3,650.32,396,73,216.77,132.00,122
17780,United Kingdom,668,3,346.56,156,76,115.52,52.00,17
17781,United Kingdom,160,2,188.02,34,12,94.01,17.00,94
17782,United Kingdom,383,2,679.02,538,29,339.51,269.00,0
17783,United Kingdom,73,3,376.96,438,91,125.65,146.00,440
17784,United Kingdom,551,1,112.86,72,19,112.86,72.00,0
17785,United Kingdom,54,3,403.38,227,48,134.46,75.67,512
17786,United Kingdom,86,2,266.85,195,57,133.43,97.50,232
17787,United Kingdom,153,4,1817.54,896,94,454.38,224.00,219
17788,United Kingdom,74,2,1117.90,211,3,558.95,105.50,56
17789,United Kingdom,282,2,397.15,199,27,198.57,99.50,380
17790,United Kingdom,27,20,2779.41,1387,188,138.97,69.35,518
17791,United Kingdom,30,1,106.10,46,10,106.10,46.00,0
17792,United Kingdom,468,2,368.35,149,45,184.18,74.50,11
17793,United Kingdom,26,1,300.34,226,49,300.34,226.00,0
17794,United Kingdom,687,2,147.30,46,7,73.65,23.00,2
17795,United Kingdom,180,2,342.83,305,43,171.41,152.50,85
17796,United Kingdom,41,7,1236.39,347,149,176.63,49.57,381
17797,United Kingdom,23,8,1971.87,1086,222,246.48,135.75,702
17798,United Kingdom,582,1,178.07,138,43,178.07,138.00,0
17799,United Kingdom,23,20,6246.93,3674,478,312.35,183.70,704
17800,United Kingdom,38,9,1187.21,732,51,131.91,81.33,297
17801,United Kingdom,452,3,770.03,820,66,256.68,273.33,240
17802,United Kingdom,83,10,4946.22,2705,283,494.62,270.50,644
17803,United Kingdom,393,1,184.66,98,27,184.66,98.00,0
17804,United Kingdom,377,3,383.78,194,82,127.93,64.67,362
17805,United Kingdom,74,2,927.03,1126,10,463.51,563.00,537
17806,United Kingdom,12,1,546.04,727,43,546.04,727.00,0
17807,United Kingdom,396,3,437.87,262,88,145.96,87.33,309
17808,United Kingdom,549,4,262.64,143,29,65.66,35.75,33
17809,United Kingdom,17,20,10085.89,2995,59,504.29,149.75,721
17810,United Kingdom,669,2,373.16,118,51,186.58,59.00,15
17811,United Kingdom,5,47,9519.80,5278,538,202.55,112.30,441
17812,United Kingdom,13,7,911.99,444,162,130.28,63.43,518
17813,United Kingdom,15,5,1698.07,752,297,339.61,150.40,57
17814,United Kingdom,376,2,1609.37,1435,112,804.68,717.50,47
17815,United Kingdom,394,1,591.96,612,13,591.96,612.00,0
17816,United Kingdom,37,6,96.11,80,41,16.02,13.33,688
17817,United Kingdom,5,6,788.15,353,115,131.36,58.83,418
17818,United Kingdom,738,1,124.78,86,42,124.78,86.00,0
17819,United Kingdom,72,12,6021.05,1610,66,501.75,134.17,655
17820,United Kingdom,375,1,180.61,111,39,180.61,111.00,0
17821,United Kingdom,407,1,334.62,162,6,334.62,162.00,0
17822,United Kingdom,421,5,2162.93,1375,152,432.59,275.00,140
17823,United Kingdom,422,2,449.25,252,88,224.62,126.00,0
17824,United Kingdom,52,1,298.40,408,13,298.40,408.00,0
17825,United Kingdom,599,4,701.96,516,24,175.49,129.00,127
17826,United Kingdom,375,1,133.34,84,33,133.34,84.00,0
17827,United Kingdom,6,6,2376.17,1582,240,396.03,263.67,616
17828,Malta,23,4,1820.09,667,54,455.02,166.75,162
17829,United Arab Emirates,299,5,4756.74,3009,121,951.35,601.80,357
17830,United Kingdom,2,3,398.70,92,18,132.90,30.67,287
17831,United Kingdom,34,1,35.40,12,2,35.40,12.00,0
17832,United Kingdom,50,1,155.37,208,61,155.37,208.00,0
17833,United Kingdom,724,1,338.46,143,28,338.46,143.00,0
17834,United Kingdom,415,2,689.67,639,54,344.84,319.50,31
17835,United Kingdom,3,3,342.24,344,45,114.08,114.67,21
17836,United Kingdom,48,1,110.21,88,23,110.21,88.00,0
17837,United Kingdom,43,8,1541.23,510,110,192.65,63.75,121
17838,United Kingdom,27,13,5604.64,3491,141,431.13,268.54,604
17839,United Kingdom,43,1,318.15,257,50,318.15,257.00,0
17840,United Kingdom,444,1,175.90,128,44,175.90,128.00,0
